FAC_PARTY_ID,SERVICE_TYPE_CD,NAME,ADDRESS_1,ADDRESS_2,CITY,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE,WEBSITE,EMAIL,OP_WEEKDAY_YN,OP_WEEKEND_YN,OP_STAT_HOLIDAY_YN,OP_OVERNIGHT_YN,OP_EXT_WEEKDAY_BEFORE6AM_YN,OP_EXT_WEEKDAY_AFTER7PM_YN,SRVC_UNDER36_YN,SRVC_30MOS_5YRS_YN,SRVC_LICPRE_YN,SRVC_OOS_KINDER_YN,SRVC_OOS_GR1_AGE12_YN,LANG_CANTONESE_YN,LANG_PUNJABI_YN,LANG_MANDARIN_YN,LANG_FRENCH_YN,LANG_SPANISH_YN,LANG_OTHER_YN,PROVIDE_CD_MEALS,PROVIDE_CD_PICKUP,PRESCHOOL_MORNING_YN,PRESCHOOL_MIDDAY_YN,PRESCHOOL_AFTERNOON_YN,ABORIGINAL_PROGRAMMING_YN,ACCOMMODATE_SPECIAL_NEEDS,ECE_CERTIFICATION_YN,ELF_PROGRAMMING_YN,VACANCY_SRVC_UNDER36,VACANCY_SRVC_30MOS_5YRS,VACANCY_SRVC_LICPRE,VACANCY_SRVC_OOS_GR1_AGE12,VACANCY_LAST_UPDATE,HA_FAC_INSPEC_RPTS,IS_INCOMPLETE_IND,IS_CCFRI_AUTH,IS_DUPLICATE,popup
4783,Licensed Group,Hazelmere Acres Preschool And Daycare,257 192 St,,Surrey,V3S 9R9,49.006706,-122.69196,604-536-6367,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2026-01-15,http://www.healthspace.ca/fha/childcare,N,Y,N,Hazelmere Acres Preschool And Daycare<br>Licensed Group<br>604-536-6367<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4784,Licensed Family,All Aboard Child Care,1620 Western Dr,,Port Coquitlam,V3C 2X2,49.246047,-122.780498,604-552-9402,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2026-01-30,http://www.healthspace.ca/fha/childcare,N,Y,N,All Aboard Child Care<br>Licensed Family<br>604-552-9402<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4785,Licensed Group,Kids Park Childcare,140 Renz Rd,,Parksville,V9P 2H2,49.321555,-124.343344,250-951-0011,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2026-01-15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N,Kids Park Childcare<br>Licensed Group<br>250-951-0011<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4786,Licensed Group,Tsawwassen Lf Preschool Ltd,5025 12 Ave,,Delta,V4M 2A7,49.025713,-123.084317,604-202-4711,,,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Extra fee,Extra fee,Y,Y,Y,N,N,N,N,N,N,N,N,2026-01-15,http://www.healthspace.ca/fha/childcare,N,Y,N,Tsawwassen Lf Preschool Ltd<br>Licensed Group<br>604-202-4711<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4787,Licensed Group,Daisy Academy Montessori Preschool,8886 Hudson St,,Vancouver,V6P 4N2,49.204449,-123.134387,604-726-8003,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,Y,N,2026-02-01,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Daisy Academy Montessori Preschool<br>Licensed Group<br>604-726-8003<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4788,Licensed Family,Clover Early Learning Centre,16787 61 Ave,,Surrey,V3S 0Z1,49.113593,-122.75762,604-575-5554,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-20,http://www.healthspace.ca/fha/childcare,N,Y,N,Clover Early Learning Centre<br>Licensed Family<br>604-575-5554<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4789,Licensed Group,Kid's World Out Of School Care,7505 Arbutus,,Vancouver,V6P 5T3,49.217774,-123.155733,604-269-6612,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-26,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Kid's World Out Of School Care<br>Licensed Group<br>604-269-6612<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4790,Licensed Group,Kids World Puddlejumpers & Get Ready For School,7505 Arbutus,,Vancouver,V6P 5T3,49.217774,-123.155733,604-269-6612,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,Y,N,2026-01-26,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Kids World Puddlejumpers & Get Ready For School<br>Licensed Group<br>604-269-6612<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4791,Licensed Family,Rainbow Daycare,201 6Th Ave E,,Prince Rupert,V8J 1W2,54.314291,-130.316674,250-600-4365,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Extra fee,Extra fee,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,https://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,Y,N,Rainbow Daycare<br>Licensed Family<br>250-600-4365<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4792,Licensed Group,Bethel Children's Hour,1-8920 Broadway,,Chilliwack,V2P 5W1,49.164171,-121.932959,604-794-7114,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-26,http://www.healthspace.ca/fha/childcare,N,Y,N,Bethel Children's Hour<br>Licensed Group<br>604-794-7114<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4793,Licensed Family,Tracy's Tots,11662 94 Ave,,Delta,V4C 3R6,49.173147,-122.899526,604-588-0699,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2026-01-26,http://www.healthspace.ca/fha/childcare,N,Y,N,Tracy's Tots<br>Licensed Family<br>604-588-0699<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4794,Licensed Group,Aberdeen Hall Preparatory School,950 Academy Way,,Kelowna,V1V 3A4,49.92725,-119.408161,250-491-1270,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-02-03,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,Y,N,Aberdeen Hall Preparatory School<br>Licensed Group<br>250-491-1270<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4795,Licensed Family,Tiny Tots Playhouse Family Child Care,3217 Richmond Street,,Richmond,V7E 2V7,49.128634,-123.188851,604-285-6013,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,Y,2026-01-12,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Tiny Tots Playhouse Family Child Care<br>Licensed Family<br>604-285-6013<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
4796,Licensed Family,Discovery Family Child Care,1958 Napier St,,Vancouver,V5L 2N7,49.274604,-123.064243,604-369-0488,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-21,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Discovery Family Child Care<br>Licensed Family<br>604-369-0488<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4797,Licensed Group,Sandbox Station Daycare,9574 160Th St,,Surrey,V4N 2R6,49.176369,-122.778564,604-771-6825,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2026-01-15,http://www.healthspace.ca/fha/childcare,N,Y,N,Sandbox Station Daycare<br>Licensed Group<br>604-771-6825<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4798,Licensed Group,Smuyuq'wa' Lelum Ece Centre,4602 Blue Heron Dr,,Tsawwassen,V4M 4G2,49.037366,-123.096016,604-943-2112,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-02-02,http://www.healthspace.ca/fha/childcare,N,Y,N,Smuyuq'wa' Lelum Ece Centre<br>Licensed Group<br>604-943-2112<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4799,Licensed Group,Creative Explorer's Daycare,4  13570  78Th Ave,,Surrey,V3W 8V3,49.144339,-122.846633,604-725-7071,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-17,http://www.healthspace.ca/fha/childcare,N,Y,N,Creative Explorer's Daycare<br>Licensed Group<br>604-725-7071<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4800,Licensed Family,Momma Joe's Day Care,1823 Hawk Dr,,Courtenay,V9N 8Z1,49.694493,-124.962477,250-703-6313,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N,Momma Joe's Day Care<br>Licensed Family<br>250-703-6313<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4801,Licensed Family,Love * Joy * Peace * Family Child Care,8236 French St,,Vancouver,V6P 4W1,49.211341,-123.138752,604-876-9943,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2026-01-16,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Love * Joy * Peace * Family Child Care<br>Licensed Family<br>604-876-9943<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4802,Licensed Family,Langford Montessori Junior Kindergarten,1033 Jenkins Ave,,Victoria,V9B 2P1,48.44131,-123.518977,250-857-5895,www.langfordmontessori.com,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-16,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N,Langford Montessori Junior Kindergarten<br>Licensed Family<br>250-857-5895<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4803,Licensed Group,Panorama Ridge Children's Centre,6230 120 St,,Surrey,V3X 1Y7,49.116103,-122.890107,604-338-2107,,,Y,N,N,N,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,Extra fee,Extra fee,N,N,N,N,Y,Y,N,N,Y,N,N,2026-01-27,http://www.healthspace.ca/fha/childcare,N,Y,N,Panorama Ridge Children's Centre<br>Licensed Group<br>604-338-2107<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4804,Licensed Group,Jumpstart,105 - 1540 mcphee Ave,,Courtenay,V9N 3A5,49.681798,-124.998313,250-338-4288,,,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Not offered,Not offered,Y,N,N,N,Y,Y,Y,N,N,Y,N,2026-01-02,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N,Jumpstart<br>Licensed Group<br>250-338-4288<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4805,Licensed Group,Brightstart Children's Academy Ltd,1141 Riverwood Gate,,Port Coquitlam,V3B 8A2,49.264215,-122.746741,778-883-0529,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-28,http://www.healthspace.ca/fha/childcare,N,Y,N,Brightstart Children's Academy Ltd<br>Licensed Group<br>778-883-0529<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4806,Licensed Group,Happy May Child Care Centre Iii,201-4751 Garden City Rd,,Richmond,V6X 3M7,49.177926,-123.124703,604-218-6581,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-22,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Happy May Child Care Centre Iii<br>Licensed Group<br>604-218-6581<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4807,Licensed Family,Blossom Childcare Centre,35366 mckee Rd,,Abbotsford,V2S 8L5,49.063475,-122.244882,604-614-4593,,,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,Y,Y,N,N,N,N,2026-01-20,http://www.healthspace.ca/fha/childcare,N,Y,N,Blossom Childcare Centre<br>Licensed Family<br>604-614-4593<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4808,Licensed Group,Lil' Chickadees Infant/Toddler Child Care Centre,9620 Snowdon Ave,,Richmond,V7A 2M1,49.137512,-123.117279,604-271-2227,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2026-01-22,https://inspections.vcha.ca/ChildCare/Table,N,Y,N,Lil' Chickadees Infant/Toddler Child Care Centre<br>Licensed Group<br>604-271-2227<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4809,Licensed Family,Jenn's Playhouse,1203 Alexander Dr,,Golden,V0A 1H0,51.292067,-116.958262,250-272-5366,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-28,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,Y,N,Jenn's Playhouse<br>Licensed Family<br>250-272-5366<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4810,Licensed Group,Tree Of Life Childcare,4381 46A St,,Delta,V4K 2M2,49.083179,-123.098141,604-446-6171,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2026-02-04,http://www.healthspace.ca/fha/childcare,N,Y,N,Tree Of Life Childcare<br>Licensed Group<br>604-446-6171<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
4811,Licensed Group,Morgan Point Children's Centre,3366 156A St,,Surrey,V3Z 9Y7,49.063194,-122.78849,604-760-6842,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-02-05,http://www.healthspace.ca/fha/childcare,N,Y,N,Morgan Point Children's Centre<br>Licensed Group<br>604-760-6842<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4812,Licensed Group,Sapphire Montessori Academia Inc,11315 75 Ave,,Delta,V4C 1H4,49.140324,-122.909308,604-999-8162,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2025-12-29,http://www.healthspace.ca/fha/childcare,N,Y,N,Sapphire Montessori Academia Inc<br>Licensed Group<br>604-999-8162<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
4813,Licensed Group,Sabreland Daycare,310 Nechako Ave,,Mackenzie,V0J 2C0,55.341271,-123.103053,250-997-7359,,,Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-02-03,https://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,Y,N,Sabreland Daycare<br>Licensed Group<br>250-997-7359<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4814,Licensed Group,Stepping Stones Early Learning Centre,4713 Gordon Dr,,Kelowna,V1W 4P4,49.811614,-119.480773,604-317-7084,,,Y,N,N,N,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,Extra fee,Extra fee,N,N,N,N,N,Y,Y,N,N,N,N,2026-01-26,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,Y,N,Stepping Stones Early Learning Centre<br>Licensed Group<br>604-317-7084<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4815,Licensed Group,The Kids Castle Daycare Ltd.,685 Queens Rd W,,North Vancouver,V7N 2L2,49.3363,-123.087648,604-980-7871,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,https://inspections.vcha.ca/ChildCare/Table,N,Y,Y,The Kids Castle Daycare Ltd.<br>Licensed Group<br>604-980-7871<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4816,Licensed Family,Hillside Montessori Childcare,1905 Latimer Rd,,Nanaimo,V9S 2W3,49.189548,-123.984493,250-729-7265,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N,Hillside Montessori Childcare<br>Licensed Family<br>250-729-7265<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4817,Licensed Family,Besma Family Child Care,14747 108A Ave,,Surrey,V3R 1W7,49.199802,-122.813892,778-394-3659,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-15,http://www.healthspace.ca/fha/childcare,N,Y,N,Besma Family Child Care<br>Licensed Family<br>778-394-3659<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
4818,Licensed Group,Aubrey Daycare Centre,949 Sperling Ave,,Burnaby,V5B 4H7,49.275772,-122.964678,604-677-0012,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-02-05,http://www.healthspace.ca/fha/childcare,N,Y,N,Aubrey Daycare Centre<br>Licensed Group<br>604-677-0012<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
